trade_date,expiry_date,days_to_expiry,stock_price,atm_strike,moneyness,call_bid,call_ask,call_mid,put_bid,put_ask,put_mid,implied_vol,open_interest,volume,call_spread_pct,put_spread_pct,risk_free_rate,liquid,skip_reason
2025-05-29,2025-07-03,35,950.896728515625,950,1.0009439247532894,24.95,25.35,25.15106836082248,18.05,18.3,18.170479473900286,0.1835569856872603,5436,223,1.5903896974137184,1.3758580248754304,0.067,True,
2025-05-30,2025-07-03,34,959.4807739257812,960,0.9994591395060222,24.1,24.45,24.29242664091248,18.7,19.0,18.838858438561772,0.1842010728934695,4705,348,1.4407782523074073,1.5924531785106604,0.067,True,
2025-06-02,2025-07-03,31,953.1660766601562,950,1.0033327122738487,24.3,24.65,24.491011097804517,15.8,16.05,15.934395762676104,0.1805941480087382,4236,232,1.429095755182494,1.5689330409728302,0.067,True,
2025-06-03,2025-07-03,30,949.466064453125,950,0.9994379625822368,21.6,21.9,21.750524901212373,16.95,17.2,17.06733175384204,0.1783584822392786,5030,134,1.379277058197686,1.4647866673343497,0.067,True,
2025-06-04,2025-07-10,36,957.6553955078124,960,0.9975577036539712,22.5,22.85,22.671833550252416,18.55,18.85,18.693462445369676,0.1722482600409639,5591,233,1.5437657445050563,1.6048391295980056,0.067,True,
2025-06-05,2025-07-10,35,961.7993774414062,960,1.0018743515014648,23.35,23.7,23.50226227767928,15.45,15.65,15.554983829488492,0.1628580470759457,4706,354,1.4892183393443028,1.285761542360779,0.067,True,
2025-06-06,2025-07-10,34,976.1552734375,980,0.996076809630102,20.9,21.2,21.03462892804015,18.65,18.9,18.782127999875513,0.1675404736979202,4305,255,1.426219597342583,1.3310525836138325,0.067,True,
2025-06-09,2025-07-10,31,976.2539672851562,980,0.9961775176379145,19.7,20.0,19.87302711973689,17.9,18.2,18.058293622503925,0.167144020977601,5763,263,1.5095838102191077,1.6612865327770838,0.067,True,
2025-06-10,2025-07-10,30,969.5447387695312,970,0.99953065852529,21.0,21.3,21.160594032028825,16.15,16.4,16.28889227995245,0.1683848238263992,4390,248,1.4177295757667228,1.5347882207293335,0.067,True,
2025-06-11,2025-07-17,36,962.194091796875,960,1.0022855122884116,24.65,25.0,24.826446564978255,16.2,16.45,16.30937917103273,0.1690269758394799,5604,422,1.4097869346059917,1.5328603092631985,0.067,True,
2025-06-12,2025-07-17,35,958.74072265625,960,0.9986882527669271,22.2,22.55,22.366188222718392,17.35,17.6,17.477564559683856,0.1678399699513614,5910,583,1.5648620878746335,1.4304052440846606,0.067,True,
2025-06-13,2025-07-17,34,946.0127563476562,950,0.9958029014185855,20.65,20.95,20.813032103133537,18.75,19.05,18.8896980859555,0.1724080378076863,5256,203,1.4414045897466028,1.5881672572789869,0.067,True,
2025-06-16,2025-07-17,31,954.7940673828124,950,1.0050463867187498,24.45,24.8,24.6289586891902,14.35,14.55,14.444352631405536,0.1730589583396564,4347,231,1.4210913437993566,1.3846241856845312,0.067,True,
2025-06-17,2025-07-17,30,951.9327392578124,950,1.0020344623766446,22.4,22.75,22.56585304779776,15.3,15.55,15.415985095740098,0.1731100007355041,4764,468,1.5510160385191312,1.62169331669296,0.067,True,
2025-06-18,2025-07-24,36,954.0540771484376,950,1.0042674496299344,25.8,26.2,26.00347877004708,15.55,15.8,15.692290353675048,0.1719104813482818,5687,316,1.5382557216181054,1.5931390151817535,0.067,True,
2025-06-19,2025-07-24,35,954.7447509765624,950,1.0049944747121708,25.6,26.0,25.8110393114747,14.85,15.1,14.982427963615237,0.1699632904082046,5681,260,1.549724500331036,1.668621405069485,0.067,True,
2025-06-20,2025-07-24,34,969.2486572265624,970,0.9992254198211984,21.85,22.2,22.03586686676067,16.65,16.9,16.752198756581265,0.1638234002721372,5379,169,1.58831963415038,1.4923414151935432,0.067,True,
2025-06-23,2025-07-24,31,961.2073364257812,960,1.0012576421101889,18.0,18.3,18.16022541973416,11.4,11.6,11.505607806612431,0.1310357267101841,5707,155,1.6519618730833587,1.7382827866343276,0.067,True,
2025-06-24,2025-07-24,30,967.3740234375,970,0.9972928076675258,14.65,14.9,14.768277738130225,12.0,12.15,12.067291318085267,0.121055478760151,5198,278,1.6928175677149198,1.2430295751225888,0.067,True,
2025-06-25,2025-07-31,36,976.8953247070312,980,0.9968319639867665,16.5,16.75,16.643133745271598,13.2,13.4,13.293104782897558,0.1220214504414024,5792,240,1.5021209576653574,1.5045394079591854,0.067,True,
2025-06-26,2025-07-31,35,997.41796875,1000,0.99741796875,17.95,18.25,18.09993382161258,14.15,14.4,14.277901522878494,0.1310594658012107,5694,547,1.6574646236649762,1.7509575871454728,0.067,True,
2025-06-27,2025-07-31,34,1004.9491577148438,1000,1.0049491577148437,22.1,22.45,22.280955625935235,11.05,11.2,11.110137206331672,0.1321743276399419,5335,137,1.570848243118418,1.350118339803342,0.067,True,
2025-06-30,2025-07-31,31,998.2658081054688,1000,0.9982658081054687,17.5,17.75,17.614304519474217,13.55,13.8,13.67424517719246,0.1343828804085204,4580,273,1.4193009989330108,1.8282544795743452,0.067,True,
2025-07-01,2025-07-31,30,1003.5526123046876,1000,1.0035526123046876,19.45,19.75,19.61728352984653,10.5,10.65,10.572956810163989,0.1282491344063593,4585,371,1.5292637206551485,1.4187138252168254,0.067,True,
2025-07-02,2025-08-07,36,990.5350341796876,990,1.000540438565341,20.3,20.6,20.42933062816587,13.25,13.45,13.373727863999363,0.1347683668183671,4795,155,1.4684768946193048,1.4954693413373377,0.067,True,
2025-07-03,2025-08-07,35,991.0836181640624,990,1.0010945638020832,20.15,20.45,20.3202076775284,12.8,13.0,12.896566600219389,0.1339758383831341,4139,382,1.476362863809522,1.5508003502001613,0.067,True,
2025-07-04,2025-08-07,34,992.1809692382812,990,1.0022029992305872,20.35,20.65,20.504398172148967,12.05,12.25,12.163984836155464,0.132921446455754,5517,257,1.4631007332245711,1.6441980378463796,0.067,True,
2025-07-07,2025-08-07,31,991.2332763671876,990,1.00124573370423,18.8,19.1,18.934342035268628,12.0,12.15,12.08355694363621,0.1329250552461003,5256,193,1.5844226297443902,1.241356338201374,0.067,True,
2025-07-08,2025-08-07,30,998.2159423828124,1000,0.9982159423828124,16.8,17.05,16.915279679035507,13.1,13.3,13.207622881228076,0.1315357159972223,5687,212,1.4779536888760136,1.514277033789782,0.067,True,
2025-07-09,2025-08-14,36,1003.1036987304688,1000,1.0031036987304687,21.6,21.9,21.745737056846224,11.95,12.15,12.055605412762532,0.131523041431465,4418,237,1.3795807390467272,1.6589793142057665,0.067,True,
2025-07-10,2025-08-14,35,1000.6099243164062,1000,1.0006099243164062,19.85,20.15,20.020130670691177,12.9,13.1,13.006142805550953,0.1321192688806697,5361,219,1.4984917178347266,1.537734922567822,0.067,True,
2025-07-11,2025-08-14,34,989.3878784179688,990,0.9993816953716856,19.05,19.35,19.190651657626404,13.55,13.75,13.6433291419454,0.1354192854193878,5017,179,1.563261140643862,1.4659178703320597,0.067,True,
2025-07-14,2025-08-14,31,989.0387573242188,990,0.9990290478022411,17.65,17.9,17.761383272208946,13.0,13.2,13.105117223545449,0.1335594728927069,4660,131,1.4075480280366026,1.5261214118761726,0.067,True,
2025-07-15,2025-08-14,30,995.2732543945312,1000,0.9952732543945313,15.45,15.7,15.566844744929654,14.7,14.9,14.801875935403473,0.1334245046440028,5984,249,1.6059773454182396,1.3511800860432588,0.067,True,
2025-07-16,2025-08-21,36,995.6722412109376,1000,0.9956722412109376,17.45,17.7,17.573748594574,15.2,15.45,15.315074470021557,0.1317825193964461,4664,155,1.4225763994210603,1.6323786116049368,0.067,True,
2025-07-17,2025-08-21,35,990.98388671875,990,1.0009938249684343,19.95,20.25,20.095332670778816,12.7,12.85,12.771423038782302,0.1325834330152299,5415,247,1.492883969202655,1.174497153093303,0.067,True,
2025-07-18,2025-08-21,34,976.2705078125,980,0.9961943957270408,16.95,17.2,17.083847711353883,14.6,14.85,14.716112408189304,0.1336941571301975,5464,139,1.463370572156591,1.698818227705835,0.067,True,
2025-07-21,2025-08-21,31,997.7670288085938,1000,0.9977670288085938,18.75,19.05,18.895540634449844,15.35,15.55,15.4542605890432,0.1478464114673875,4889,444,1.5876761919849425,1.2941415012879849,0.067,True,
2025-07-22,2025-08-21,30,1001.058837890625,1000,1.001058837890625,20.0,20.3,20.165019738768024,13.5,13.7,13.614467433148093,0.1462218679620376,5648,346,1.4877248020900231,1.4690255126178888,0.067,True,
2025-07-23,2025-08-28,36,1009.6375122070312,1010,0.9996411011950804,21.5,21.8,21.647706857105277,15.25,15.45,15.357897407322866,0.145380994256029,5775,287,1.3858280786056274,1.3022615967250597,0.067,True,
2025-07-24,2025-08-28,35,1004.5999755859376,1000,1.0045999755859376,23.85,24.2,24.037571458182015,12.95,13.15,13.033532323510371,0.1458744247362743,4474,437,1.4560539138027744,1.5345034257461705,0.067,True,
2025-07-25,2025-08-28,34,1002.2999877929688,1000,1.0022999877929688,21.4,21.7,21.54174327520559,12.9,13.1,13.020094777477029,0.1394191272216929,4971,363,1.3926449506308007,1.536087128535898,0.067,True,
2025-07-28,2025-08-28,31,1004.25,1000,1.00425,21.3,21.6,21.444973405826204,11.45,11.6,11.520722169013196,0.1376864002448578,5204,381,1.3989292237522488,1.3020017130822672,0.067,True,
2025-07-29,2025-08-28,30,1010.7999877929688,1010,1.0007920671217512,19.1,19.4,19.235286687453936,12.8,13.0,12.888667335340358,0.1376313165520865,5792,433,1.559633629976879,1.5517508117507617,0.067,True,
2025-07-30,2025-09-04,36,1012.9000244140624,1010,1.002871311301052,22.4,22.75,22.57441939381272,12.9,13.1,13.022097736999228,0.1376298612941825,5949,289,1.5504274723270657,1.5358508593569091,0.067,True,
2025-07-31,2025-09-04,35,1009.0999755859376,1010,0.9991088867187501,20.0,20.3,20.155995403122688,14.5,14.7,14.587915632963757,0.1385993972534434,4465,230,1.4883908931310974,1.3709977835905969,0.067,True,
2025-08-01,2025-09-04,34,1006.0999755859376,1010,0.9961385896890471,17.4,17.65,17.54122672268693,15.05,15.25,15.157373824941828,0.1334023710562139,4881,218,1.425213891549915,1.3194897896553452,0.067,True,
2025-08-04,2025-09-04,31,996.0,1000,0.996,16.3,16.55,16.422831208468665,14.65,14.85,14.748579971655658,0.1345911388270683,4782,449,1.5222710190864286,1.3560627557660898,0.067,True,
2025-08-05,2025-09-04,30,988.7999877929688,990,0.9987878664575441,17.4,17.65,17.536518472988405,13.2,13.4,13.299733409174678,0.1358086985731741,4136,315,1.425596536650512,1.503789541089848,0.067,True,
2025-08-06,2025-09-11,36,992.6500244140624,990,1.0026767923374367,21.35,21.65,21.50671279366304,12.25,12.45,12.33611979512176,0.1334410598728639,4494,357,1.3949133132441898,1.6212553324837848,0.067,True,
2025-08-07,2025-09-11,35,997.7000122070312,1000,0.9977000122070312,16.75,17.0,16.87551864148986,12.7,12.85,12.771442885724582,0.1197846855526489,4347,350,1.4814359505689756,1.1744953279136885,0.067,True,
2025-08-08,2025-09-11,34,986.9500122070312,990,0.9969192042495265,16.05,16.3,16.19401751281839,13.0,13.2,13.084561208074945,0.1215807951176755,4855,427,1.5437799780203538,1.528518968420372,0.067,True,
2025-08-11,2025-09-11,31,997.7999877929688,1000,0.9977999877929687,16.1,16.35,16.233717443448654,12.65,12.85,12.75947841366684,0.1246126005072066,5930,514,1.5400046284585978,1.5674621917599447,0.067,True,
2025-08-12,2025-09-11,30,984.9500122070312,980,1.0050510328643176,20.05,20.35,20.20603734135227,9.75,10.0,9.874145007625998,0.1290135163965339,4064,343,1.484704768836795,2.5318647822866693,0.067,True,
2025-08-13,2025-09-18,36,990.1500244140624,990,1.0001515398121843,18.8,19.1,18.959170570611263,12.2,12.4,12.288577572069926,0.1245209568238012,4942,399,1.5823477028316455,1.627527668088866,0.067,True,
2025-08-14,2025-09-18,35,995.5499877929688,1000,0.9955499877929688,16.3,16.55,16.417381575299032,14.35,14.55,14.463330233596366,0.1255151116593382,5837,368,1.5227763261355909,1.3828073947687929,0.067,True,
2025-08-18,2025-09-18,31,1001.7999877929688,1000,1.0017999877929689,18.6,18.9,18.74403525863761,11.2,11.35,11.269796228855968,0.1267384647625178,5483,411,1.600509153234501,1.330991234925171,0.067,True,
2025-08-19,2025-09-18,30,995.5499877929688,1000,0.9955499877929688,15.0,15.2,15.107407312790317,13.95,14.15,14.065705104826748,0.1281270449947737,5801,191,1.3238538940475526,1.4218981452367403,0.067,True,
2025-08-20,2025-09-25,36,994.0999755859376,990,1.0041413894807452,21.4,21.7,21.552284722809645,10.85,11.0,10.931740552392966,0.1265200723048919,4977,412,1.3919637934371696,1.3721511161108304,0.067,True,
2025-08-21,2025-09-25,35,995.5999755859376,1000,0.9955999755859376,16.35,16.6,16.470311821215716,14.35,14.55,14.466272686544189,0.1257313541079179,5618,431,1.517882616393275,1.382526130494078,0.067,True,
2025-08-22,2025-09-25,34,982.2999877929688,980,1.0023469263193558,20.05,20.35,20.19371614672741,11.7,11.9,11.796500863093968,0.1313155303149666,5526,397,1.4856106613572393,1.69541800845124,0.067,True,
2025-08-25,2025-09-25,31,982.0499877929688,980,1.0020918242785395,18.45,18.75,18.607256043960778,10.9,11.1,10.996502038915253,0.1273644258089379,4477,192,1.612274261670998,1.818760177483932,0.067,True,
2025-08-26,2025-09-25,30,973.4000244140624,970,1.0035051798083117,19.0,19.3,19.16581293713898,10.35,10.5,10.438825540531523,0.1297814790058819,5705,261,1.5652871129649242,1.4369432597334375,0.067,True,
2025-08-28,2025-10-02,35,957.7999877929688,960,0.9977083206176758,17.95,18.2,18.073878680326743,14.0,14.25,14.1259898805734,0.1357027749809714,4589,262,1.383211674825077,1.7697874776465012,0.067,True,
2025-08-29,2025-10-02,34,951.5999755859376,950,1.0016841848273028,19.65,19.95,19.78363432050901,12.2,12.35,12.273081065049496,0.1364304411386003,4908,377,1.516404898815791,1.22218698959922,0.067,True,
2025-09-01,2025-10-02,31,950.5999755859376,950,1.0006315532483554,18.05,18.3,18.178073270138498,12.1,12.3,12.18755900922855,0.1360941115291715,5261,207,1.37528326729038,1.641017695574306,0.067,True,
2025-09-02,2025-10-02,30,944.5,940,1.0047872340425532,19.25,19.55,19.418018224760203,9.6,9.9,9.75580667466494,0.1308498810416776,4000,194,1.5449568361073338,3.0750916864627618,0.067,True,
2025-09-03,2025-10-09,36,954.4500122070312,950,1.0046842233758224,19.75,20.05,19.921462966323816,9.1,9.35,9.21433949135826,0.1170482496353717,5463,338,1.505913498959062,2.7131624598210697,0.067,True,
2025-09-04,2025-10-09,35,961.25,960,1.0013020833333333,17.95,18.2,18.071878560647978,10.6,10.75,10.673977553863494,0.1189017563926244,4776,234,1.3833647628884695,1.405286822490152,0.067,True,
2025-09-05,2025-10-09,34,963.4000244140624,960,1.0035416920979816,18.55,18.85,18.70699766330256,9.2,9.45,9.33417897267077,0.1157096031802662,5186,161,1.6036779679964868,2.678328760697289,0.067,True,
2025-09-08,2025-10-09,31,966.0,970,0.9958762886597938,13.65,13.85,13.76876600308367,12.15,12.35,12.2647423033751,0.1158718612763831,5481,525,1.452562996242416,1.6306906011792992,0.067,True,
2025-09-09,2025-10-09,30,965.1500244140624,970,0.9950000251691364,12.95,13.1,13.023393925384768,12.45,12.65,12.546406528777313,0.1158397042103421,4623,456,1.151773499745142,1.5940819352638316,0.067,True,
2025-09-10,2025-10-16,36,965.9000244140624,970,0.9957732210454251,15.05,15.25,15.147523142479372,12.75,12.95,12.858658802210414,0.1156085089442173,4199,291,1.320347875482849,1.555372166540566,0.067,True,
2025-09-11,2025-10-16,35,967.7999877929688,970,0.9977319461783183,15.55,15.8,15.6630098165532,11.55,11.75,11.651080381312568,0.1136809101432904,4565,175,1.5961172400964183,1.7165790077354872,0.067,True,
2025-09-12,2025-10-16,34,967.2999877929688,970,0.9972164822607925,14.95,15.15,15.046259312228813,11.6,11.8,11.711260635643155,0.1132299058210086,4239,110,1.3292340365119957,1.707758081920764,0.067,True,
2025-09-15,2025-10-16,31,967.0499877929688,970,0.9969587503020296,13.9,14.1,14.015198246426053,11.4,11.55,11.461186753748793,0.1130870547907552,5166,400,1.427022268850177,1.308764992865486,0.067,True,
2025-09-16,2025-10-16,30,966.8499755859376,970,0.9967525521504511,13.5,13.7,13.604230678007012,11.35,11.5,11.427292109524387,0.1130403183232063,4130,387,1.4701309080514564,1.3126469382451402,0.067,True,
2025-09-17,2025-10-23,36,966.5,970,0.9963917525773196,14.7,14.9,14.7892527485119,11.8,12.0,11.90041282230527,0.1099613764273991,4454,314,1.3523333693794986,1.680613966812427,0.067,True,
2025-09-18,2025-10-23,35,976.9000244140624,980,0.9968367596061861,15.2,15.4,15.303626739771175,12.05,12.2,12.12762004794962,0.1133530569866904,4353,397,1.3068797573338589,1.236846136397212,0.067,True,
2025-09-19,2025-10-23,34,966.9000244140624,970,0.9968041488804766,15.05,15.3,15.165029034054442,12.15,12.3,12.229993736375036,0.1161034562489941,5812,322,1.648529649620864,1.2264928603672391,0.067,True,
2025-09-22,2025-10-23,31,964.2000122070312,960,1.0043750127156577,18.05,18.35,18.205353453707858,8.45,8.7,8.558060059336185,0.1148321130581432,4968,197,1.6478669352003168,2.92122278024059,0.067,True,
2025-09-23,2025-10-23,30,957.2000122070312,960,0.9970833460489908,13.5,13.7,13.593881596046288,11.05,11.2,11.121823550620036,0.1126697902649055,4806,395,1.471250125189911,1.3486996922517815,0.067,True,
2025-09-24,2025-10-30,36,951.0499877929688,950,1.0011052503083882,16.65,16.9,16.779409395199536,9.35,9.6,9.472310334296424,0.1078012769890272,5216,432,1.4899213322223557,2.639271636770854,0.067,True,
2025-09-25,2025-10-30,35,949.8499755859376,950,0.9998420795641448,15.05,15.3,15.163706394141514,9.1,9.35,9.229870436906763,0.1022769895872162,5306,255,1.6486734410565171,2.7085970676288635,0.067,True,
2025-09-26,2025-10-30,34,945.0499877929688,950,0.994789460834704,12.0,12.2,12.09853734467208,11.05,11.2,11.137971882181604,0.1009681964546204,5304,252,1.6530923887925568,1.346744286901701,0.067,True,
2025-09-29,2025-10-30,31,950.2999877929688,950,1.0003157766241777,14.1,14.3,14.204448065205838,8.4,8.65,8.513921597264869,0.1010294009712588,4823,173,1.4080096536091833,2.9363671857198392,0.067,True,
2025-09-30,2025-10-30,30,951.0,950,1.0010526315789474,13.95,14.2,14.079764587677232,7.75,8.0,7.862635893432071,0.0985579501172333,4668,117,1.7755978691490537,3.1795952831649448,0.067,True,
2025-10-01,2025-11-06,36,965.25,970,0.9951030927835052,13.85,14.05,13.962702868548943,12.25,12.4,12.323862942342371,0.1086428007426949,4766,293,1.432387424432715,1.217150829263362,0.067,True,
2025-10-03,2025-11-06,34,965.1500244140624,970,0.9950000251691364,13.25,13.45,13.363031811547955,12.1,12.25,12.17799651386855,0.1086673962346581,4003,213,1.4966663465334635,1.2317297006053278,0.067,True,
2025-10-06,2025-11-06,31,973.4500122070312,970,1.0035567136154961,17.45,17.7,17.59060715286637,8.5,8.75,8.636571246126493,0.1119481096496246,4866,196,1.4212130248117265,2.894667257126202,0.067,True,
2025-10-07,2025-11-06,30,982.5,980,1.0025510204081634,16.4,16.65,16.528093688446234,8.5,8.8,8.64621356175121,0.1088642477508817,4696,165,1.5125761307534185,3.4697269256351624,0.067,True,
2025-10-08,2025-11-13,36,978.7000122070312,980,0.9986734818439095,16.0,16.25,16.119118179989414,10.9,11.05,10.964401717615488,0.1094439742564539,5080,270,1.5509533288883932,1.3680637016337085,0.067,True,
2025-10-09,2025-11-13,35,977.0999755859376,980,0.9970407914142221,14.45,14.7,14.578860009775326,11.1,11.3,11.202902146078486,0.1063969552212702,5873,175,1.7148117193825276,1.7852516909648268,0.067,True,
2025-10-10,2025-11-13,34,980.9000244140624,980,1.0009183922592473,15.05,15.25,15.145446714195714,8.05,8.25,8.148194809468635,0.0949879637609355,5899,440,1.3205288940902666,2.454531398385182,0.067,True,
2025-10-13,2025-11-13,31,977.0,980,0.996938775510204,11.85,12.05,11.945232374440252,9.25,9.55,9.384466162363536,0.0935823802229885,4378,227,1.6743081568505107,3.196772142491734,0.067,True,
2025-10-14,2025-11-13,30,977.1500244140624,980,0.9970918616470025,11.65,11.85,11.742875264159808,9.05,9.35,9.21097072340234,0.093431537472512,5862,422,1.7031603887543223,3.256985707682124,0.067,True,
2025-10-15,2025-11-20,36,978.25,980,0.9982142857142857,13.5,13.7,13.611290781649927,8.75,9.05,8.906586526307137,0.090791348146944,4932,182,1.469368359021684,3.3682937802703545,0.067,True,
2025-10-16,2025-11-20,35,994.3499755859376,990,1.0043939147332703,17.85,18.15,17.994187020427148,7.2,7.4,7.30418852124302,0.0973423950825572,4076,237,1.6672050793927768,2.7381549561369254,0.067,True,
2025-10-17,2025-11-20,34,1002.5499877929688,1000,1.0025499877929687,16.7,16.95,16.80205929498709,7.9,8.15,8.030410797258469,0.0979639082107723,4396,358,1.4879128540784743,3.1131657683732494,0.067,True,
2025-10-20,2025-11-20,31,1002.9500122070312,1000,1.0029500122070312,16.1,16.3,16.2032732597238,7.45,7.7,7.579009815879601,0.0979728775700595,4776,389,1.2343185033923725,3.2985839321146946,0.067,True,
2025-10-21,2025-11-20,30,1007.7000122070312,1010,0.9977227843633972,12.9,13.1,13.018777567275038,9.65,9.9,9.772133801098905,0.0983923550362117,5990,167,1.5362425463258091,2.558294893300446,0.067,True,
2025-10-23,2025-11-27,35,1008.7999877929688,1010,0.9988118691019493,14.9,15.15,15.015228360875083,9.6,9.9,9.747136383685016,0.098159448259128,5823,328,1.6649763426270665,3.077827047769103,0.067,True,
2025-10-24,2025-11-27,34,994.75,990,1.0047979797979798,19.05,19.3,19.1799747497364,8.15,8.4,8.27053065202415,0.1079592964751945,5344,340,1.3034428004314025,3.022780647561162,0.067,True,
2025-10-27,2025-11-27,31,1002.9500122070312,1000,1.0029500122070312,17.4,17.65,17.538453683815987,8.8,9.05,8.914190239971674,0.1099524468402447,5723,368,1.4254392348778917,2.8045172165945877,0.067,True,
2025-10-28,2025-11-27,30,1003.5499877929688,1000,1.0035499877929688,17.45,17.7,17.58669216585588,8.4,8.65,8.544989957892312,0.1098495698329004,4420,213,1.4215294021315088,2.9256909748512383,0.067,True,
2025-10-29,2025-12-04,36,1007.8499755859376,1010,0.9978712629563739,16.1,16.35,16.238506614180324,11.65,11.8,11.73623378549155,0.1101027354392295,5111,420,1.53955043982731,1.2780931493153438,0.067,True,
2025-10-30,2025-12-04,35,998.1500244140624,1000,0.9981500244140624,16.35,16.6,16.493412159736522,11.85,12.05,11.939324196940277,0.1146106251633913,5547,468,1.5157567007892785,1.6751366886515704,0.067,True,
2025-10-31,2025-12-04,34,987.2999877929688,990,0.9972727149423927,16.05,16.3,16.163013887893044,12.6,12.8,12.703581997211984,0.1197296927463571,5459,451,1.5467412311466444,1.5743591063047766,0.067,True,
2025-11-03,2025-12-04,31,992.6500244140624,990,1.0026767923374367,17.85,18.1,17.963975821786335,9.55,9.85,9.696442683279033,0.1168365291027153,5313,232,1.3916741064458862,3.0939181491510492,0.067,True,
2025-11-04,2025-12-04,30,985.25,990,0.9952020202020202,13.2,13.4,13.282506507106234,12.5,12.7,12.595709236261255,0.1148437219796019,4015,103,1.5057398985123756,1.58784230604679,0.067,True,
2025-11-05,2025-12-11,36,985.25,990,0.9952020202020202,14.9,15.1,15.011789080742744,13.15,13.35,13.24122049626368,0.114404591543711,5022,355,1.3322862379978484,1.5104347824766906,0.067,True,
2025-11-06,2025-12-11,35,984.6500244140624,980,1.0047449228714922,19.55,19.85,19.700401011086797,8.65,8.9,8.774394319265241,0.1119546079207042,5996,543,1.522811641403491,2.849199510570146,0.067,True,
2025-11-07,2025-12-11,34,982.2999877929688,980,1.0023469263193558,17.6,17.9,17.75100041416681,9.2,9.5,9.353785130533367,0.1102325370154248,4884,395,1.690045591799838,3.2072577658504997,0.067,True,
2025-11-10,2025-12-11,31,984.5,980,1.004591836734694,18.05,18.35,18.19957516369641,8.0,8.25,8.138808951619751,0.1100534225605167,4580,164,1.6483901261520957,3.0717025241174394,0.067,True,
2025-11-11,2025-12-11,30,991.7000122070312,990,1.0017171840475063,16.2,16.4,16.298915820431603,9.0,9.3,9.162106342555376,0.1097702513654419,5596,477,1.2270754828323496,3.274356231891635,0.067,True,
2025-11-12,2025-12-18,36,989.5,990,0.9994949494949495,16.65,16.9,16.775225623931533,10.65,10.85,10.754657039452582,0.109657918775248,5686,460,1.4902929212668832,1.859659487664884,0.067,True,
2025-11-13,2025-12-18,35,986.6500244140624,990,0.9966161862768307,14.85,15.1,14.975230445522811,11.9,12.1,11.985183118213854,0.1103332723419875,5913,256,1.6694233915762091,1.668727111028114,0.067,True,
2025-11-14,2025-12-18,34,989.5999755859376,990,0.9995959349352905,15.3,15.55,15.427621168999169,9.5,9.8,9.668201485349186,0.1026701503106803,5016,188,1.620470176584056,3.1029556061135977,0.067,True,
2025-11-17,2025-12-18,31,996.5499877929688,1000,0.9965499877929688,13.1,13.3,13.19922920773297,10.9,11.05,10.97499017795127,0.1041612459773743,4801,207,1.5152399950962896,1.3667438199748918,0.067,True,
2025-11-18,2025-12-18,30,992.4500122070312,990,1.002474759805082,15.85,16.1,15.978563202702276,7.95,8.2,8.091753724825992,0.1027071951072184,4919,484,1.5645962457858666,3.089565111614605,0.067,True,
2025-11-19,2025-12-25,36,994.5999755859376,990,1.0046464399857955,18.55,18.8,18.684800404961152,7.45,7.7,7.564256234544587,0.0995498012033943,5862,335,1.337985927500839,3.3050176018402886,0.067,True,
2025-11-20,2025-12-25,35,1008.8499755859376,1010,0.9988613619662748,15.95,16.15,16.050487082380187,10.65,10.8,10.732407312221142,0.1063717370640256,4065,190,1.246068103562752,1.3976361093674974,0.067,True,
